employee_id,date,rolling_7_day_audit_avg,rolling_14_day_audit_avg,rolling_30_day_audit_avg,rolling_30_day_comp_avg,rolling_30_day_override_avg,rolling_7_day_audit_std,rolling_30_day_audit_std,audit_trend_slope,comp_trend_slope,override_trend_slope
EMP026,2026-01-21,39.14,48.29,54.05,30.6,16.5,34.59,46.65,-1.706,-1.3203,-0.6632
EMP026,2026-01-22,36.14,48.29,55.19,31.48,17.1,29.85,45.81,-1.1623,-0.9013,-0.4104
EMP026,2026-01-23,37.86,53.07,56.0,33.23,17.64,31.53,44.91,-0.7995,-0.3269,-0.2157
EMP026,2026-01-24,53.71,55.86,58.87,34.87,17.87,40.63,45.94,0.0178,0.1245,-0.1304
EMP026,2026-01-25,55.43,56.43,58.08,34.25,17.58,39.76,45.13,-0.173,-0.0391,-0.1835
EMP026,2026-01-26,55.43,56.43,55.76,32.88,16.88,39.76,45.66,-0.6892,-0.3508,-0.3246
EMP026,2026-01-27,54.43,50.07,53.62,31.62,16.23,41.03,46.04,-1.0892,-0.5928,-0.4328
EMP026,2026-01-28,56.57,47.86,54.7,32.48,16.56,42.06,45.52,-0.7393,-0.3437,-0.3168
EMP026,2026-01-29,62.14,49.14,56.93,33.5,17.32,46.84,46.17,-0.2025,-0.0974,-0.1256
EMP026,2026-01-30,72.29,55.07,59.93,34.86,18.48,55.06,48.07,0.4182,0.1847,0.1192
EMP026,2026-01-31,86.57,70.14,65.33,35.83,19.03,75.34,55.5,1.4234,0.3548,0.2142
EMP026,2026-02-01,85.0,70.21,66.3,36.37,19.23,76.4,54.6,0.7384,-0.0202,-0.0011
EMP026,2026-02-02,85.0,70.21,60.93,33.47,17.57,76.4,52.91,0.9637,0.0943,0.087
EMP026,2026-02-03,104.57,79.5,64.03,34.2,18.57,69.35,54.53,1.3377,0.2167,0.2596
EMP026,2026-02-04,115.86,86.21,69.43,37.03,19.73,71.32,55.92,1.5281,0.3086,0.2376
EMP026,2026-02-05,112.57,87.36,69.4,37.57,20.1,71.72,55.91,1.863,0.5715,0.3922
EMP026,2026-02-06,105.71,89.0,69.1,37.2,20.0,70.67,55.74,2.2801,0.9201,0.5584
EMP026,2026-02-07,91.57,89.07,70.6,36.63,20.5,53.9,56.56,2.6892,1.0881,0.7753
EMP026,2026-02-08,94.0,89.5,71.93,37.5,20.9,51.35,55.48,2.085,0.7935,0.5924
EMP026,2026-02-09,94.0,89.5,69.17,36.1,19.77,51.35,56.91,1.6972,0.5826,0.5479
EMP026,2026-02-10,91.29,97.93,72.03,37.7,20.2,49.47,57.13,1.756,0.7442,0.5014
EMP026,2026-02-11,80.71,98.29,74.97,40.33,21.77,40.29,55.6,1.3622,0.7506,0.535
EMP026,2026-02-12,77.29,94.93,74.33,40.3,22.33,40.03,55.54,1.4269,0.8331,0.6478
EMP026,2026-02-13,73.14,89.43,72.77,39.8,22.13,39.38,55.06,1.6532,1.1862,0.6981
EMP026,2026-02-14,66.86,79.21,72.1,40.57,22.43,34.07,54.86,1.8743,1.444,0.9146
EMP026,2026-02-15,64.86,79.43,71.13,40.37,22.57,35.61,55.3,1.539,1.1709,0.7878
EMP026,2026-02-16,64.86,79.43,70.77,40.27,22.47,35.61,55.73,0.6654,0.6527,0.5072
EMP026,2026-02-17,60.71,76.0,72.8,41.5,23.13,30.51,55.25,0.4881,0.701,0.4432
EMP026,2026-02-18,61.43,71.07,75.9,43.9,24.07,31.19,53.66,0.1164,0.6116,0.315
EMP026,2026-02-19,68.14,72.71,79.57,45.77,24.8,36.86,52.58,-0.0937,0.4403,0.1491
EMP026,2026-02-20,72.0,72.57,80.43,47.13,24.77,37.93,52.59,-0.0803,0.4009,0.1052
EMP026,2026-02-21,74.57,70.71,81.07,47.37,24.9,38.92,52.67,0.0098,0.471,0.1875
EMP026,2026-02-22,74.71,69.79,79.73,45.77,24.27,38.76,53.36,-0.356,0.4634,0.1197
EMP026,2026-02-23,74.71,69.79,75.67,43.4,23.5,38.76,54.62,-0.5789,0.3422,-0.0456
EMP026,2026-02-24,75.0,67.86,77.37,44.6,24.1,38.87,54.28,-0.7259,0.2621,-0.0963
EMP026,2026-02-25,75.43,68.43,80.57,46.47,25.4,39.09,52.42,-1.1393,0.028,-0.1664
EMP026,2026-02-26,71.29,69.71,83.5,48.73,26.5,35.86,50.25,-1.6469,-0.1535,-0.2925
EMP026,2026-02-27,75.43,73.71,84.83,49.13,26.37,39.72,50.74,-1.3956,0.0076,-0.3384
EMP026,2026-02-28,73.86,74.21,83.8,49.77,26.1,39.04,50.39,-1.1662,0.2885,-0.2347
EMP026,2026-03-01,80.86,77.79,81.73,48.23,24.87,35.3,49.14,-0.7626,0.3019,-0.141
EMP026,2026-03-02,80.86,77.79,74.33,46.1,23.7,35.3,43.89,-0.3226,0.0994,-0.2316
EMP026,2026-03-03,67.86,71.43,73.37,45.57,23.5,44.68,45.18,-1.1148,-0.4056,-0.5066
EMP026,2026-03-04,74.43,74.93,78.1,49.03,24.77,51.24,44.68,-1.178,-0.3428,-0.5751
EMP026,2026-03-05,74.86,73.07,76.57,49.2,23.93,51.37,43.4,-0.6885,-0.2443,-0.4529
EMP026,2026-03-06,71.43,73.43,74.47,48.33,23.57,48.77,40.66,0.0454,0.0659,-0.3762
EMP026,2026-03-07,75.86,74.86,75.23,48.27,23.47,51.24,41.23,0.4545,0.2754,-0.2162
EMP026,2026-03-08,70.71,75.79,73.57,46.9,22.77,52.16,41.37,0.4091,0.1408,-0.2512
EMP026,2026-03-09,70.71,75.79,69.47,45.53,21.3,52.16,42.35,0.2754,-0.2024,-0.2516
EMP026,2026-03-10,84.43,76.14,71.13,45.97,22.0,43.7,42.38,0.2848,-0.3526,-0.2269
EMP026,2026-03-11,64.14,69.29,71.13,45.97,22.0,45.2,42.38,-0.6647,-0.9662,-0.5206
EMP026,2026-03-12,59.43,67.14,69.13,44.77,21.8,43.86,41.52,-0.4263,-0.8376,-0.5459
EMP026,2026-03-13,60.0,65.71,69.63,43.43,20.93,44.39,41.84,-0.0776,-0.6387,-0.3773
EMP026,2026-03-14,56.71,66.29,70.43,43.67,20.37,40.75,42.07,0.0821,-0.5593,-0.2458
EMP026,2026-03-15,54.71,62.71,69.27,42.37,19.9,41.56,42.63,-0.1895,-0.6062,-0.301
EMP026,2026-03-16,54.71,62.71,66.63,40.0,18.47,41.56,44.35,-0.5693,-0.6821,-0.2701
EMP026,2026-03-17,57.86,71.14,69.5,40.73,19.1,45.24,44.8,-0.4768,-0.8472,-0.1938
EMP026,2026-03-18,77.71,70.93,74.13,42.93,20.53,45.98,44.56,-0.5077,-0.9651,-0.1713
EMP026,2026-03-19,76.29,67.86,72.77,41.7,20.13,46.72,44.71,-0.5737,-0.9359,-0.1491
EMP026,2026-03-20,77.57,68.79,73.4,41.53,20.03,47.56,45.12,-0.1811,-0.5637,-0.0634
EMP026,2026-03-21,78.29,67.5,72.8,41.13,20.27,47.84,44.66,0.2848,-0.3947,0.0214
EMP026,2026-03-22,78.0,66.36,70.67,39.8,19.9,48.12,45.12,0.1548,-0.3475,-0.0398
EMP026,2026-03-23,78.0,66.36,67.43,37.93,18.8,48.12,46.57,-0.1195,-0.4925,-0.0779
EMP026,2026-03-24,79.29,68.57,70.57,39.57,19.47,49.27,47.3,0.0274,-0.3891,-0.0663
EMP026,2026-03-25,75.57,76.64,74.33,42.03,20.6,45.47,46.01,-0.1855,-0.4398,-0.1068
EMP026,2026-03-26,79.57,77.93,73.83,42.43,20.73,44.07,45.91,-0.0598,-0.176,0.0311
EMP026,2026-03-27,86.57,82.07,76.0,45.07,21.0,51.87,48.37,0.6554,0.5148,0.3266
EMP026,2026-03-28,107.86,93.07,81.33,46.93,22.97,77.06,57.38,1.8478,1.1822,0.8674
EMP026,2026-03-29,111.86,94.93,79.17,46.23,22.83,73.56,57.0,1.9846,1.3146,0.8154
EMP026,2026-03-30,111.86,94.93,76.3,43.57,21.83,73.56,58.72,1.521,1.2492,0.7175
EMP026,2026-03-31,116.14,97.71,78.8,45.87,23.37,75.17,60.48,2.081,1.4732,0.9097
EMP027,2026-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP027,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP027,2026-01-03,81.5,81.5,81.5,27.0,23.5,81.5,81.5,0.0,0.0,0.0
EMP027,2026-01-04,69.0,69.0,69.0,28.67,21.67,68.85,68.85,22.0,16.0,9.0
EMP027,2026-01-05,51.75,51.75,51.75,21.5,16.25,66.69,66.69,-11.9,-2.2,-2.9
EMP027,2026-01-06,74.0,74.0,74.0,33.8,18.2,74.42,74.42,16.3,11.2,0.5
EMP027,2026-01-07,77.5,77.5,77.5,40.0,20.83,68.39,68.39,12.3143,11.7143,2.5429
EMP027,2026-01-08,77.0,77.0,77.0,41.71,23.0,63.33,63.33,7.3214,8.6071,3.2143
EMP027,2026-01-09,88.43,77.38,77.38,42.75,24.0,55.08,59.25,5.131,6.4286,2.8095
EMP027,2026-01-10,80.0,80.33,80.33,46.56,26.78,46.94,56.48,5.3667,6.7833,3.6333
EMP027,2026-01-11,77.86,75.2,75.2,45.0,25.1,48.84,55.75,1.103,4.0848,1.7273
EMP027,2026-01-12,77.86,68.36,68.36,40.91,22.82,48.84,57.38,-2.5909,1.0182,0.1545
EMP027,2026-01-13,67.57,70.25,70.25,43.5,23.0,35.61,55.3,-1.1224,1.979,0.2028
EMP027,2026-01-14,73.43,75.31,75.31,44.69,23.54,42.37,55.94,1.2857,2.0659,0.3901
EMP027,2026-01-15,81.0,79.0,79.0,45.79,23.29,46.35,55.53,2.5055,2.0901,0.211
EMP027,2026-01-16,89.71,89.07,83.13,47.2,23.53,50.85,55.83,3.5857,2.2286,0.2643
EMP027,2026-01-17,74.86,77.43,77.94,44.25,22.06,59.04,57.68,1.1191,0.7941,-0.3015
EMP027,2026-01-18,78.29,78.07,76.47,42.94,21.82,56.94,56.26,0.4436,0.2255,-0.3309
EMP027,2026-01-19,78.29,78.07,72.22,40.56,20.61,56.94,57.42,-0.968,-0.5635,-0.6615
EMP027,2026-01-20,81.29,74.43,74.32,42.0,21.58,58.07,56.59,-0.1947,-0.0456,-0.2719
EMP027,2026-01-21,75.71,74.57,75.45,43.2,22.65,54.31,55.37,0.1571,0.3038,0.0729
EMP027,2026-01-22,77.43,79.21,78.48,44.43,23.76,56.06,55.71,0.961,0.5974,0.3662
EMP027,2026-01-23,70.86,80.29,79.23,45.91,24.59,50.66,54.54,1.0316,0.9057,0.5347
EMP027,2026-01-24,90.43,82.64,81.74,47.78,24.7,45.73,54.62,1.5306,1.2609,0.4941
EMP027,2026-01-25,89.29,83.79,80.21,46.75,24.12,46.74,53.98,0.9796,0.8617,0.2978
EMP027,2026-01-26,89.29,83.79,77.0,44.88,23.16,46.74,55.17,0.1262,0.3308,0.0408
EMP027,2026-01-27,73.29,77.29,74.04,43.15,22.27,54.71,56.09,-0.546,-0.0896,-0.1617
EMP027,2026-01-28,60.43,68.07,71.56,41.74,21.56,58.1,56.48,-1.0195,-0.3828,-0.2973
EMP027,2026-01-29,52.71,65.07,72.04,42.25,22.36,50.2,55.52,-0.8147,-0.2378,-0.1007
EMP027,2026-01-30,73.86,72.36,77.93,44.14,23.34,83.61,62.84,0.4458,0.1635,0.1069
EMP027,2026-01-31,91.0,90.71,83.9,46.2,24.0,104.49,69.65,1.558,0.5468,0.2234
EMP027,2026-02-01,90.43,89.86,85.27,47.07,24.4,104.75,68.38,0.7026,0.0979,-0.0196
EMP027,2026-02-02,90.43,89.86,79.83,45.27,22.83,104.75,68.46,0.6885,-0.158,-0.0211
EMP027,2026-02-03,106.0,89.64,82.0,47.03,23.47,98.04,68.32,0.6296,0.0069,0.0369
EMP027,2026-02-04,132.43,96.43,88.4,50.67,25.3,92.57,69.32,0.7737,0.0823,0.0785
EMP027,2026-02-05,136.57,94.64,86.77,50.13,25.73,90.99,68.11,1.4534,0.4107,0.1717
EMP027,2026-02-06,118.71,96.29,87.53,50.3,26.1,79.95,68.33,1.7117,0.7215,0.3531
EMP027,2026-02-07,93.71,92.36,87.8,51.17,26.1,56.81,68.29,1.5826,0.9119,0.4852
EMP027,2026-02-08,93.71,92.07,86.5,50.43,25.6,56.81,68.8,1.2269,0.7544,0.4538
EMP027,2026-02-09,93.71,92.07,83.03,47.87,23.97,56.81,70.43,0.7895,0.6122,0.4501
EMP027,2026-02-10,96.57,101.29,86.37,49.6,24.6,58.0,70.16,0.7135,0.7226,0.3862
EMP027,2026-02-11,83.43,107.93,89.7,52.67,26.4,43.5,68.33,0.2058,0.6541,0.4062
EMP027,2026-02-12,86.43,111.5,91.17,52.17,26.63,46.15,68.81,0.507,0.8154,0.4327
EMP027,2026-02-13,85.57,102.14,90.37,52.1,26.43,45.6,68.43,0.9506,0.8937,0.4389
EMP027,2026-02-14,86.14,89.93,89.0,51.97,27.2,45.58,68.09,1.1751,0.9733,0.5014
EMP027,2026-02-15,86.43,90.07,85.73,50.63,26.6,45.3,67.87,1.2369,0.9159,0.3826
EMP027,2026-02-16,86.43,90.07,85.73,50.63,26.6,45.3,67.87,0.0925,0.24,0.0276
EMP027,2026-02-17,82.0,89.29,87.23,52.8,27.3,42.34,67.62,-0.0541,0.2772,0.0483
EMP027,2026-02-18,81.0,82.21,90.33,55.43,28.27,41.99,65.66,-0.6185,0.0821,-0.129
EMP027,2026-02-19,74.86,80.64,89.67,54.6,27.83,36.41,65.53,-0.4583,0.0885,-0.0696
EMP027,2026-02-20,80.0,82.79,91.37,54.8,27.3,43.2,66.36,-0.0314,0.2794,0.0296
EMP027,2026-02-21,89.86,88.0,91.9,54.63,27.0,50.67,66.8,0.7077,0.4367,0.2211
EMP027,2026-02-22,91.86,89.14,90.63,52.9,26.0,49.03,67.09,0.5039,0.3998,0.2278
EMP027,2026-02-23,91.86,89.14,86.07,49.93,25.1,49.03,68.43,0.2389,0.3075,0.067
EMP027,2026-02-24,78.57,80.29,84.73,49.33,24.77,57.45,69.6,-0.5673,-0.1682,-0.1858
EMP027,2026-02-25,81.14,81.07,88.43,52.3,26.17,58.43,67.92,-0.9822,-0.2525,-0.2454
EMP027,2026-02-26,81.14,78.0,91.5,54.2,27.1,58.43,65.91,-1.5691,-0.5829,-0.414
EMP027,2026-02-27,77.57,78.79,95.37,56.9,28.13,54.89,64.22,-1.9486,-0.717,-0.5357
EMP027,2026-02-28,72.0,80.93,96.4,57.0,27.77,48.34,64.29,-1.887,-0.7097,-0.3949
EMP027,2026-03-01,70.86,81.36,89.93,54.43,26.23,48.77,58.74,-1.1818,-0.6725,-0.3815
EMP027,2026-03-02,70.86,81.36,81.37,50.9,24.8,48.77,52.12,-0.6098,-0.6681,-0.4352
EMP027,2026-03-03,70.14,74.36,80.0,50.03,24.4,49.76,53.67,-1.4131,-1.1682,-0.6834
EMP027,2026-03-04,74.14,77.64,84.63,53.93,25.67,53.84,52.55,-1.5842,-1.0812,-0.764
EMP027,2026-03-05,78.71,79.93,85.13,53.5,25.77,56.46,52.85,-1.1622,-0.7504,-0.5933
EMP027,2026-03-06,79.14,78.36,82.93,52.3,24.87,56.8,49.63,-0.1615,-0.2418,-0.3773
EMP027,2026-03-07,78.43,75.21,82.83,53.3,24.53,56.36,49.57,0.2338,0.1479,-0.2532
EMP027,2026-03-08,76.71,73.79,80.13,51.37,23.33,57.41,49.79,0.1806,0.0768,-0.2122
EMP027,2026-03-09,76.71,73.79,77.4,48.77,22.13,57.41,51.82,-0.3235,-0.071,-0.2754
EMP027,2026-03-10,92.71,81.43,79.77,50.33,22.93,48.75,51.73,-0.3513,-0.0449,-0.2024
EMP027,2026-03-11,85.86,80.0,82.8,52.97,24.07,44.99,49.58,-0.8289,-0.2071,-0.2892
EMP027,2026-03-12,85.0,81.86,82.43,52.77,24.33,44.3,49.28,-0.2832,0.1551,-0.1717
EMP027,2026-03-13,80.86,80.0,82.33,51.63,24.0,41.55,49.25,-0.0681,0.4594,0.1597
EMP027,2026-03-14,83.14,80.79,82.07,51.93,23.77,43.53,48.98,0.5833,0.5891,0.2214
EMP027,2026-03-15,83.14,79.93,79.57,51.0,23.57,43.53,49.3,0.499,0.4761,0.1858
EMP027,2026-03-16,83.14,79.93,76.7,49.13,22.13,43.53,51.31,0.03,0.1815,0.1677
EMP027,2026-03-17,79.43,86.07,78.13,50.57,23.27,42.0,50.94,-0.1424,0.1635,0.2118
EMP027,2026-03-18,86.14,86.0,82.73,53.5,25.07,46.79,49.9,-0.295,0.0563,0.2496
EMP027,2026-03-19,83.14,84.07,82.7,53.1,25.07,45.3,49.89,-0.0977,0.426,0.4356
EMP027,2026-03-20,82.43,81.64,82.67,52.83,25.3,45.12,49.89,0.0334,0.7201,0.5333
EMP027,2026-03-21,82.14,82.64,83.77,53.8,25.87,44.84,50.44,0.3709,0.776,0.6523
EMP027,2026-03-22,81.29,82.21,79.87,52.33,25.67,45.74,49.84,0.4734,0.735,0.6287
EMP027,2026-03-23,81.29,82.21,74.7,50.2,24.43,45.74,49.82,0.4763,0.4779,0.5413
EMP027,2026-03-24,83.0,81.21,76.07,51.33,25.53,46.11,49.88,0.5046,0.3608,0.5882
EMP027,2026-03-25,79.86,83.0,79.93,53.67,26.93,42.89,48.3,0.2376,0.1273,0.5184
EMP027,2026-03-26,98.29,90.71,87.3,57.97,28.9,67.15,52.94,0.6632,0.3099,0.5528
EMP027,2026-03-27,125.71,104.07,93.07,58.9,29.3,93.16,63.57,2.0957,0.9048,0.8051
EMP027,2026-03-28,141.29,111.71,97.8,61.6,30.4,100.55,68.41,2.9976,1.402,1.0007
EMP027,2026-03-29,151.71,116.5,97.17,60.7,30.2,92.0,68.26,3.2113,1.5535,1.01
EMP027,2026-03-30,151.71,116.5,93.3,58.73,29.1,92.0,70.34,2.7143,1.1502,0.8345
EMP027,2026-03-31,169.71,126.36,99.13,61.33,30.87,92.05,73.61,3.2521,1.1364,0.8547
EMP028,2026-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP028,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP028,2026-01-03,64.0,64.0,64.0,31.5,15.5,64.0,64.0,0.0,0.0,0.0
EMP028,2026-01-04,52.67,52.67,52.67,29.33,13.0,54.66,54.66,15.0,12.5,4.0
EMP028,2026-01-05,39.5,39.5,39.5,22.0,9.75,52.54,52.54,-9.8,-3.8,-2.3
EMP028,2026-01-06,45.2,45.2,45.2,28.6,14.2,48.36,48.36,0.8,4.7,3.3
EMP028,2026-01-07,53.0,53.0,53.0,35.17,15.67,47.47,47.47,7.1429,8.3143,3.1429
EMP028,2026-01-08,55.29,55.29,55.29,35.43,17.57,44.3,44.3,6.1786,5.3929,3.3929
EMP028,2026-01-09,65.43,57.25,57.25,34.5,17.0,38.19,41.76,5.4286,2.9762,1.881
EMP028,2026-01-10,56.0,57.78,57.78,37.11,18.22,28.49,39.4,4.1167,3.65,2.05
EMP028,2026-01-11,56.14,55.1,55.1,35.4,17.3,28.36,38.23,1.5333,1.7212,0.9879
EMP028,2026-01-12,56.14,50.09,50.09,32.18,15.73,28.36,39.75,-1.3545,-0.3182,-0.0455
EMP028,2026-01-13,61.14,54.5,54.5,34.08,16.58,32.76,40.77,0.993,0.6329,0.3601
EMP028,2026-01-14,56.71,55.0,55.0,34.92,17.69,30.29,39.21,0.9945,0.8571,0.7582
EMP028,2026-01-15,56.86,56.07,56.07,34.64,18.43,30.35,37.98,1.2242,0.5736,0.9011
EMP028,2026-01-16,52.57,59.0,55.07,34.47,18.33,30.17,36.88,0.6179,0.4,0.6964
EMP028,2026-01-17,56.57,56.29,57.25,35.94,18.94,32.88,36.7,1.2794,0.8485,0.7868
EMP028,2026-01-18,56.14,56.14,55.53,34.82,18.35,33.23,36.26,0.4926,0.3358,0.4608
EMP028,2026-01-19,56.14,56.14,52.44,32.89,17.33,33.23,37.47,-0.5593,-0.3282,0.066
EMP028,2026-01-20,51.14,56.14,53.26,33.89,18.53,28.03,36.63,-0.2298,0.0228,0.414
EMP028,2026-01-21,52.14,54.43,54.0,35.0,18.7,28.49,35.85,0.0135,0.3353,0.4045
EMP028,2026-01-22,50.86,53.86,54.33,34.81,19.14,27.85,35.02,0.1026,0.2377,0.4701
EMP028,2026-01-23,53.29,52.93,54.5,35.14,19.73,27.62,34.22,0.1327,0.2919,0.5613
EMP028,2026-01-24,53.57,55.07,56.13,35.7,20.43,28.01,34.33,0.5237,0.3953,0.668
EMP028,2026-01-25,54.14,55.14,55.12,34.96,20.17,27.52,33.95,0.2196,0.1709,0.5235
EMP028,2026-01-26,54.14,55.14,52.92,33.56,19.36,27.52,34.98,-0.3146,-0.1715,0.2769
EMP028,2026-01-27,44.43,47.79,50.88,32.27,18.62,32.47,35.77,-0.732,-0.4393,0.0807
EMP028,2026-01-28,45.14,48.64,51.7,32.56,19.41,33.03,35.35,-0.478,-0.3309,0.2418
EMP028,2026-01-29,45.57,48.21,52.14,32.43,19.39,33.25,34.79,-0.3377,-0.3229,0.2137
EMP028,2026-01-30,60.14,56.71,55.86,32.86,19.52,52.36,39.45,0.4399,-0.2039,0.2172
EMP028,2026-01-31,70.14,61.86,59.4,33.67,19.83,63.08,43.21,1.0821,-0.0285,0.2574
EMP028,2026-02-01,70.86,62.5,60.63,34.3,20.2,62.67,42.01,0.5279,-0.3553,0.0636
EMP028,2026-02-02,70.86,62.5,56.37,32.2,19.17,62.67,41.45,0.6013,-0.3786,0.0078
EMP028,2026-02-03,83.14,63.79,58.23,33.47,19.83,55.61,41.48,0.6107,-0.2296,-0.0122
EMP028,2026-02-04,87.71,66.43,61.73,36.1,20.93,55.9,40.84,0.5108,-0.1666,-0.0641
EMP028,2026-02-05,88.0,66.79,61.67,36.53,20.8,55.78,40.83,0.5815,0.1695,0.0578
EMP028,2026-02-06,77.71,68.93,61.53,36.03,21.03,47.6,40.74,0.9606,0.4928,0.1324
EMP028,2026-02-07,54.57,62.36,59.23,34.8,20.07,39.72,42.18,0.6151,0.267,0.0516
EMP028,2026-02-08,52.86,61.86,57.7,34.43,19.93,40.69,42.55,0.4754,0.1052,-0.0685
EMP028,2026-02-09,52.86,61.86,55.63,32.5,19.0,40.69,43.78,0.1328,0.0456,-0.1415
EMP028,2026-02-10,54.0,68.57,57.73,34.13,19.77,41.7,44.06,0.2105,0.1949,-0.1266
EMP028,2026-02-11,51.43,69.57,60.63,35.87,20.57,38.94,43.02,0.0011,0.0747,-0.2356
EMP028,2026-02-12,55.14,71.57,60.27,35.8,20.4,41.32,42.7,0.4957,0.3172,-0.1953
EMP028,2026-02-13,51.14,64.43,60.23,35.27,20.17,39.25,42.7,0.499,0.3368,-0.099
EMP028,2026-02-14,64.86,59.71,61.1,36.33,19.87,35.59,43.15,0.7971,0.4863,-0.0525
EMP028,2026-02-15,65.29,59.07,60.67,35.93,19.63,35.12,43.41,0.4449,0.3511,-0.1359
EMP028,2026-02-16,65.29,59.07,57.67,34.0,18.7,35.12,44.38,0.2558,0.2714,-0.2049
EMP028,2026-02-17,61.29,57.64,58.93,34.87,19.27,33.16,44.06,0.105,0.2122,-0.2247
EMP028,2026-02-18,49.29,50.36,59.03,34.93,19.3,36.69,43.93,-0.6623,-0.2403,-0.4754
EMP028,2026-02-19,48.43,51.79,59.63,34.5,18.73,35.74,44.17,-0.4265,-0.0963,-0.3088
EMP028,2026-02-20,39.86,45.5,57.37,32.63,18.0,38.99,45.41,-0.7535,-0.1706,-0.4071
EMP028,2026-02-21,37.14,51.0,57.9,33.9,18.23,35.49,45.54,-0.6018,0.0527,-0.2285
EMP028,2026-02-22,36.0,50.64,56.63,32.9,17.5,35.89,46.05,-0.8456,-0.0327,-0.1867
EMP028,2026-02-23,36.0,50.64,53.57,31.3,16.3,35.89,46.65,-0.9671,-0.1408,-0.172
EMP028,2026-02-24,43.71,52.5,56.5,32.43,16.87,45.92,47.95,-0.6872,-0.099,-0.093
EMP028,2026-02-25,55.86,52.57,59.43,34.47,17.53,44.77,47.09,-0.8736,-0.1384,-0.1891
EMP028,2026-02-26,43.57,46.0,59.43,34.47,17.53,46.57,47.09,-1.667,-0.5984,-0.4231
EMP028,2026-02-27,59.86,49.86,60.8,34.8,17.27,48.39,48.05,-1.2214,-0.4601,-0.1749
EMP028,2026-02-28,61.14,49.14,61.53,36.17,17.57,48.94,48.26,-1.0367,-0.273,-0.0937
EMP028,2026-03-01,64.57,50.29,57.67,35.27,17.07,46.73,44.73,-0.4707,-0.3293,-0.1179
EMP028,2026-03-02,64.57,50.29,52.27,33.37,16.1,46.73,41.47,-0.1232,-0.4069,-0.1457
EMP028,2026-03-03,47.43,45.57,51.03,32.73,15.73,45.24,42.44,-0.5657,-0.7212,-0.2848
EMP028,2026-03-04,48.71,52.29,54.27,34.8,16.67,46.48,42.13,-0.6211,-0.7582,-0.3141
EMP028,2026-03-05,60.14,51.86,54.07,34.63,16.23,42.79,41.99,-0.2363,-0.414,-0.2467
EMP028,2026-03-06,56.86,58.36,53.6,33.6,15.97,39.27,41.5,0.3533,-0.0218,-0.0745
EMP028,2026-03-07,57.43,59.29,54.4,33.07,16.07,39.71,41.96,0.6736,0.3341,0.1055
EMP028,2026-03-08,55.14,59.86,52.4,32.07,15.47,40.86,41.74,0.735,0.4067,0.1753
EMP028,2026-03-09,55.14,59.86,52.4,32.07,15.47,40.86,41.74,0.0356,-0.0214,-0.0311
EMP028,2026-03-10,55.14,51.29,51.57,31.5,15.17,40.86,42.52,-0.4914,-0.3321,-0.1755
EMP028,2026-03-11,41.29,45.0,51.57,31.5,15.17,40.77,42.52,-1.1798,-0.7526,-0.378
EMP028,2026-03-12,39.29,49.71,50.63,30.97,14.9,39.13,41.88,-0.794,-0.3553,-0.2049
EMP028,2026-03-13,40.0,48.43,50.93,30.97,15.2,40.1,42.17,-0.2505,-0.0745,-0.0254
EMP028,2026-03-14,35.86,46.64,49.9,31.2,15.17,36.01,41.52,0.0977,0.2647,0.0456
EMP028,2026-03-15,34.43,44.79,48.5,30.93,14.7,36.49,41.87,-0.0385,0.1838,0.0732
EMP028,2026-03-16,34.43,44.79,45.3,28.83,14.07,36.49,41.78,-0.0238,0.2053,0.008
EMP028,2026-03-17,35.14,45.14,44.53,28.27,13.8,35.85,42.3,-0.4031,-0.0222,-0.0979
EMP028,2026-03-18,35.14,38.21,44.53,28.27,13.8,35.85,42.3,-0.9976,-0.3996,-0.2821
EMP028,2026-03-19,37.0,38.14,44.97,28.13,13.6,37.69,42.58,-0.6271,-0.2287,-0.158
EMP028,2026-03-20,33.57,36.79,47.27,29.43,14.67,32.96,42.12,-0.7422,-0.3259,-0.1197
EMP028,2026-03-21,36.71,36.29,47.17,30.07,14.93,36.31,42.03,-0.2445,-0.0756,0.0432
EMP028,2026-03-22,38.71,36.57,48.23,30.7,15.3,35.6,41.22,-0.6676,-0.3544,-0.0852
EMP028,2026-03-23,38.71,36.57,45.67,28.4,14.13,35.6,41.74,-0.7804,-0.2883,-0.0481
EMP028,2026-03-24,52.29,43.71,48.33,29.6,14.47,38.18,42.56,-0.6069,-0.275,-0.0387
EMP028,2026-03-25,62.29,48.71,50.67,31.2,15.4,31.81,41.76,-0.8004,-0.3604,-0.0512
EMP028,2026-03-26,74.57,55.79,52.17,32.7,16.2,48.25,44.91,0.4154,0.2076,0.3119
EMP028,2026-03-27,83.43,58.5,53.7,33.37,17.6,52.47,46.85,1.1904,0.7143,0.6336
EMP028,2026-03-28,97.71,67.21,59.8,36.57,19.23,62.97,51.18,1.6543,0.8883,0.7148
EMP028,2026-03-29,102.29,70.5,58.13,35.63,18.63,59.08,50.19,2.0552,0.887,0.7691
